,Unnamed: 0,address,Total Score,UST_DEPOSITED
300,35445,terra12j2lnkcp473aetenadd838hyamkgume7mcwzgl,7,88.0
301,35475,terra12j3wtau0fu88fvnarjwc9kvgel36cu66ku4vgz,26,99.0
302,35843,terra12jkk8lwcjy45fktn7w92gh275g9k8pa8j0tyg7,1,22.0
303,35868,terra12jlm8er9t2quz89smktqkqsfhpkdtd7xejtznq,26,550.0
304,35972,terra12jqvxqr8vs4nrpx8fdk466nljwrydezfw7zaeg,4,745.0
305,36041,terra12juhvwtr9k05h0dzgf4qp4qjzcgcl33ks9vy4h,13,100.0
306,36148,terra12jzg9l6ndjaasd58gzzznvt4ulkg6ac3h6wgqd,27,173.0
307,36213,terra12k3lkkjr9grykw9vfgv070jkfyf6gf6ym4tgnh,24,4550.0
308,36308,terra12k7xxnvyy305pgtuez7mtnpkwupgru59tjaree,25,287.0
309,36574,terra12kk3htwvnsln45dmp6hhsdjeg57ad3ka8wwxxg,29,70.0
310,36883,terra12kxvg3c8w95xxuuntlual6cvvj7j92ghzw85hw,9,8.2
311,36995,terra12l3z7khxekkfcghn7ffw9z5xaejjsuc52hwj74,2,170.86
312,37517,terra12lt0a7jcmku3njqek0w5warrgtd0m9fypfz37e,10,158.0
313,37521,terra12lt7l0et8v4flt5ccj0dzyw2cgzwq2zqnqe7qa,10,16.0
314,37760,terra12m4pn8feap6c2fkxcptrlteqmd5m5ysxjz58z0,18,1062.0
315,38074,terra12mjnjyfsj75jy7ysjezqu7ghkcf52z8v7u28sn,9,21.0
316,38195,terra12mpnvg5rg8f34ud77avqftanlsna7lehrqxr48,9,16.0
317,38325,terra12mvh6r4d30a7e60645ral9mvasjwqv50c6tg6c,24,216.0
318,38409,terra12mzahsms2s347hk0ha53fnlsvn0hr4lh9px8pk,27,288.0
319,38536,terra12n5s4uhmquh45c297tzk4v2fkkdrapctfs6286,5,204.0
320,38636,terra12n9p6n98mkfwj3dhq5ymgupga4jpetjrcyv5ng,1,244.79000000000002
321,38675,terra12ncux8y4d8tzz2udr4jtuxwaaeq5cqgss3f8hc,2,6502.0
322,38853,terra12nlskf7v2w77ce72788jh6m8xcc3wwd9lsk2n5,2,214.0
323,39005,terra12nthn5gc4qsmsaqgkujzs8c2z9ymsq00u3prmu,3,120.0
324,39137,terra12nzg8743ummhmnmvf70vn4a0r8g2ctudsk05lh,30,750.0
325,39195,terra12p33huxccxt54mfd852h2q8hsajhgp3kw8u7x7,16,81.0
326,39297,terra12p72n0u4wclh9e6lw8t06g8fupl676xr7hsvyu,22,276.0
327,39308,terra12p7lye5uukqhvf325xllztclk6u4clunqez3vh,10,889.0
328,39327,terra12p8kf00t8yk27clqmztgqxdpfpg4mhtmw9y8f6,24,8.0
329,39356,terra12p9xleky8sxrct4ryvm9n8u2wawxmeheqawg3p,18,50.0
330,39434,terra12ped9sup5ruhull7c22jzleq3sqduzzp43n0nq,8,31.0
331,39451,terra12pf2ls6xahr4madnx698rd82rh72vmx9vg85lu,30,1157.6299999999999
332,39487,terra12pgr9w36yfay5ygqgklj3p6c65rsksg3ec7qf0,18,705.0
333,39548,terra12pkenxr4prs84wsyqguh7xfk4vptvxt2h2uut0,2,48.0
334,39575,terra12plgtfg565hr3ztegpvq4m79wcr6d2du27vzj4,27,386.0
335,39583,terra12plxxe78xxt048gvsu6278yu5g4vl2ru6kg434,1,19.0
336,39737,terra12pu57s8c6cvmykczgqlv4uknzzgac6er3cfyqv,10,10.0
337,39773,terra12pvx2k22gnqh5rd3rqj4qj6cdrx6qpx9jlkaa4,8,9.0
338,39941,terra12q4uktsscu4504lsg6s8r6vk4xxwwg7u2lfhgz,11,51309.0
339,39961,terra12q5c5h8a80fl6qnmlmjvyvz9839gy89pp5qkq6,6,8.0
340,40392,terra12qqln6sl8r9whf6dcr8h0hlskfessrwsgmkl0n,24,266.0
341,40531,terra12qwhq2ve2funtunlantafl0lvsl4myjxssf5ke,2,234.0
342,40692,terra12r4s0tthc9dek9kzyczf5ahlxafznd6l032dh3,2,165.39999999999998
343,40863,terra12rd65vl8rsdkazxz6yf7c6y9z2eh4ktr3zkzqa,26,2079.0
344,41168,terra12rsj0asyd5p4y3t37fquuhp0t3a5jedq3jh058,2,63.91
345,41322,terra12rz9rl8tjxmeze3yl7lhuqawtwd6uaf5ehcstc,15,8.0
346,41682,terra12shk4evnula8wefnr6u8889mq24rksft8t3rds,25,48.0
347,41691,terra12shz94fc5flqysuf5rnhuxektznah6n00jv3pp,21,158.0
348,41952,terra12suz6keh6mk3enfppc4xz4k29twsj7ptxveqf5,2,167.26
349,42135,terra12t3tuaenyhshcwfqzx6h92jehsq66psarn2d59,26,740.0
350,42204,terra12t6kvzgndcv6qcm8g2909r23xfudm677phafjp,7,207.0
351,42252,terra12t89w2ppkk8ptvtx5zhhaxklnjzcaj42nhsgmr,23,180.0
352,42466,terra12tjwta7e7lqxetlvxkfkhexrmmxqqr7avamkv4,2,8.0
353,42470,terra12tk27ugq788hzhchdffs7h0g5wwjfmcrvzw2d3,19,32.0
354,42675,terra12tueqcenydfyqxnwurg5vmume7lvfnxdeaqhz2,30,196.0
355,42831,terra12u005uhmepdul8kfvd903z2djkk5wzrl0aaaf5,3,247.0
356,42886,terra12u3dtlxva69u2npxj6ln7kv53q86rh8e4895z9,2,1500.0
357,43028,terra12u9t55uxfmkd8c4mzpeatvnjmyvuj5ges50hjy,27,24.0
358,43297,terra12un3rg3c65fhh7l24922vqg2zjqe9dvd5x6s9r,27,352.0
359,43387,terra12urmhl3h4m2m9a0tj56k9kl5gnp07w8snx6hr7,22,25.0
360,43502,terra12uw278sjmz6vtlrqxan0yz4s82spcyqak8lqc6,13,10.0
361,43690,terra12v5f6pwnmyh2047nl9j8gdg02xew8a72538eh3,27,8.0
362,43826,terra12vadt56fhkmhjug74lfzjpkqhyhtah6j7hegma,7,40.0
363,44152,terra12vs6vkk74y0av7qm8yp79jwe677xptdl4g9nhw,1,10.0
364,44382,terra12w2d60cs77trtvcn3lrw20e6th2ge3vhr7vq7y,13,601.5
365,44664,terra12wg6fxhmv695gd0qwu5pn48kyq7rzqf6dzym5l,24,680.0
366,44750,terra12wkysjdc7z4trzuvkg5n8tww9ztju23ykjz5vf,4,138.0
367,44865,terra12wqscdgwtavqvn4fjwy4mg527dx5fglyv8hxc2,27,79.0
368,44993,terra12wwcjknnqxg6976w9hyxtgsx0qm4lga5nrmjsy,10,8.34
369,45137,terra12x3gqmukuz34chs644nd5j7lh6g7l6whjenvjp,1,10.0
370,45191,terra12x5mtg3knhxyuw0el86n77qnt5xwundmzp82ka,24,369.0
371,45250,terra12x85ay6t8dzc677eh56qrk54362rhg36ghkazy,2,95.0
372,45356,terra12xdrtw0j4uvzmcnkla8spwzm4jv53gevuexfc7,19,10.0
373,45426,terra12xgs0cdh5jl3exc9jf6kcr3cdpgnpt7udh8tnv,30,2931.6
374,45651,terra12xskt55gz68ze3mup5x0e6tjxylzs070239mug,27,110.0
375,45851,terra12y0jkvchtlv70xrpe4e9ncywlfdpp56esver2t,1,10.0
376,45917,terra12y3zr3e6wh3fl8dcd0fa7ev3ljzp3xtqpdkx48,14,597.0
377,46043,terra12y8ya6nwk6ujp2xk2fvzj5ejxzm7dud533uhx2,27,400.0
378,46081,terra12yae37r58chf5q7vrn38rm8l6x6q5phgdgw6sm,14,8.0
379,46091,terra12yas9k8ku3ucsgaua9ga0zparx4k66e85lrud3,23,767.0
380,46112,terra12ycawqhaqqcw3ys0y52qvxszwn33jj0988dx4j,27,280.0
381,46285,terra12yl2v3cz7pq60xq4ldrgqmsuyrdtufxjrkwpn6,7,98.0
382,46311,terra12ym8yv58zaeqz7pmuvq7f3g3qnqfhtjqv385fl,11,48.0
383,46456,terra12yu2qjpqtcq6fl58q098l35ntar6vdzjzwlvrs,2,141.70999999999998
384,46572,terra12yyh7sgmcjaxymgdyv79tnk748wk03ktlstwng,24,25.0
385,46596,terra12yznk8la8l4k3vau6c3fkq0jkgrkxsw726qetz,24,28.0
386,46679,terra12z4lgma9vld2gxzyhzsz4t3pc5l3adav3xdea8,17,661.0
387,46729,terra12z6uurcndvv7lz98fpt7aej77j5jfglr0rzm9a,2,1355.26
388,46849,terra12zcywnajwmxrz2vjdwj0gawuuvufdmlzl8du9c,7,66.0
389,46937,terra12zh5jngm5xxgvrg3m64u7r3y37ejhjxudqah73,27,19.0
390,47049,terra12zm2cl8s3ykrnlh93cpp9hn7fk9kdm043k6l2u,4,101.0
391,47348,terra1300anwm3cp9y0gpttu36gjaf9vetlrquexg8ru,22,8.0
392,47638,terra130ef5vgxn77t0yzv2hmg9400qfjlwkklmuvhkh,30,398.0
393,47797,terra130m8pzytt7vg9nrw4kdwf0kgz2t6eepf7x8c7u,2,591.97
394,47835,terra130nts6semnpra70xtsj0h6v0luzwuk7tz8npsh,2,146.91
395,48002,terra130wvy6q2r32lptmspvw2alnely06y0x7twnfds,3,48.0
396,48014,terra130xc9jq9erslw9p8c0a4kj3jpmk35jxekua366,27,48.0
397,48016,terra130xdxf50p8608j76hqkn8fxz6l9ehayyh7umw3,27,10.0
398,48060,terra130z8lw92yqgp9rh8m2cqf93wqrvhs7rylurpl7,30,2116.0
399,48124,terra13238pj2qxdrhe76uw7fgk4dgstmcdy6xphsdka,10,75.0
400,48217,terra1326wkzhzv8qgswuk4xq628yu38hk2g94xxlhjp,4,169.0
401,48320,terra132ck5yt8xps5nf8ds4cgenfdwutmrs50ew0uk6,27,383.0
402,48428,terra132h4ggagrxlnhx28j4q068le59ymlqvkuj4apa,27,581.0
403,48453,terra132hzuh98s7utegmvdleznr0kvx9cspkqhzg8xs,27,1953.0
404,48535,terra132mv93prfsylmd0jltl599fr48zcnkcj33jj9s,27,282.0
405,48793,terra132ymr5d9pftvhkev4aemxp57etl3e28ypu3e6q,22,72.0
406,48935,terra1335szahdnu02eqr7njtakcmx37cyvgk6qkjln0,7,9.0
407,49030,terra133a07gnmucntz8r0sp2rjak7q8ujp5ww6v6rdn,4,40.01
408,49108,terra133ekycrv5d5tdd3ydaclfcrj8k0xrvyhudqks4,30,618.0
409,49286,terra133nz8r95g05luthk9xv0lqslzh8nc5zp5cfaar,3,223.0
410,49318,terra133q59mu5qjpf9mkq42e5r3p5pfzrrz4qjtypf9,24,39.0
411,49446,terra133vqn63c7k3mapasttqt63k50asc2gzlq3rwsp,25,8.0
412,49483,terra133xkd70agu465ggtkse6jd74ehjlmvppk252ft,10,303.0
413,49488,terra133xmnyzq3wewln8t76yyfa2dham35gxpskjf57,1,99.0
414,49516,terra133z7e39glyep7tdwqlhtnzp6z4qc7vd9sjqqed,25,68.0
415,49589,terra1342gf6n9mdzgmf9drzr52ysgvl58sr9j0ljpnn,21,16.0
416,49646,terra1344vzurhc03myhq5ejg08upjej98qzey039zat,10,83.66
417,49696,terra1346jsqshaylh9j0aftcu4wxvaw4qck7ev9qul6,28,24.0
418,49702,terra1346ss792syvuqq0cmmy4n2pwq6l4a2sq8e6p2s,7,476.0
419,49733,terra134848xyvtt7rkz3g7zcrd8u9a288pr06v4l3my,27,602.0
420,49946,terra134kel9ptejvacvxrvatwuph8uhflpazxjg4etg,9,58.0
421,50161,terra134uvdf0x8wkxhsjagh9wdhml88ktgasp8g6snf,4,8.0
422,50346,terra135346wtnmcmy03ygs9fxkrzhj9qvwfckrswhkc,20,103.0
423,50451,terra1357sncwgrz2eway700u7uls4vzgurrrlxcw4y3,27,30.0
424,50629,terra135hcr5uajv00w88wfk282tm9xk4ga6ushcaeqq,10,680.0
425,51172,terra1368xjpaextleal5w6hnay37u0mktq962tdv4tk,4,144.0
426,51235,terra136cv7h86wvaawlu9rjw540xnv9n5g8wdxk337g,7,202.61
427,51486,terra136pmxndm2ztx5ye6a4entl4kuw7l39d6ndtf4e,2,710.9
428,51532,terra136rmjldh8vh9udtmltlzpksyfl6axky4ynh3x2,27,100.0
429,51576,terra136tnvxkemp9a3d85u4fkk5kt3fje97n3z59j4s,24,140.0
430,51738,terra136zt0sn72gy7tdnrqfkrauqx580ek7y9ctv2zp,2,1394.29
431,51979,terra1379vm72u5unsgar4slgcylmppsjhxn3lcnme3l,15,70.0
432,52061,terra137eha7336utz63cj35v00p9qhx29dks9qy4nw4,21,5572.0
433,52078,terra137ew20s75rh5mdk9m36lll6284lkzsppmcz7wd,11,103.0
434,52500,terra137yvup6kpqwfa7f0ku6vvenhtfny9xskqgx29f,3,221.0
435,52627,terra138689vz7wp6zerzlmmaxxjm8zu3lgm3nu8fm8l,7,4225.0
436,52633,terra1386delyrucwkymwf46umgq3fq0lkset8utteay,26,100.0
437,52786,terra138dq6sv270gwatrwzucdndh7r7u4j5tznzd6zy,27,10.0
438,52876,terra138j6m7fmwujresz3l3gt6yxafft7a2dg9effxl,29,846.0
439,52889,terra138jz60f7z59c2u90vxv0gf862trrqjqg25njjr,14,239.0
440,53134,terra138wgunvdrnyvwf48gegfxyse6nlmwp7all83hf,30,20.0
441,53182,terra138ykl7mxswkc0puf9qnfl5jncxs5qzlfwxmpe7,4,70.0
442,53187,terra138ype86lssr323hfge8t3euf65079wq07dwvz5,16,163.0
443,53302,terra1394hq7l7xxzdvjhjk80s8s82rrw732g6wzvcne,30,500.0
444,53523,terra139es4t4vj3kafaxk4z9ma9w5rdxfcvczs3e38g,2,1607.0799999999997
445,53591,terra139hpmpgjquz4sxen0jqp4drx0ym3a65hsalnsy,13,240.0
446,53762,terra139qvxtuhvp73rqukq8wnqgnamldjflehqh2gpp,9,459.0
447,53943,terra139zadlkpxf852znmvfgw5297pmzajpvytfyymg,15,72.0
448,53950,terra139zsf8wzmzk4sjg3v4fxvq0u9x7v9vjgdyq800,4,560.0
449,53953,terra139zu9tygw06g82kn4e2nke5rm9yec0c07u583r,15,20.0
450,54168,terra13aa5mt27pruzjd55t3k95nze96c04h2da0k0n5,11,44.0
451,54286,terra13ag6edtmpuk5a3rp4p9uavzmasp9herel2mfhl,13,129.0
452,54502,terra13arfqy3t5t2wg29sr0uetd4lk3f20d45as93tu,14,100.0
453,54613,terra13awelnlzdckaw5n3mwpqgzmrru0c88pyxeqvy8,3,213.0
454,54676,terra13az4t5gnj5l2fvcwl6gpda6vck6wg4ecmlejcr,9,516.8
455,54885,terra13c8lxyxemk4astxdd4v6cx4h2lgqsuq5445l4a,4,138.0
456,54890,terra13c8tvlz67z9gchrpmhcdawna4k2h8uqhyytj00,4,74.0
457,54978,terra13cdhpn5y4k5m2f0lngkpuk6evuj5snd6em8j7y,21,28.0
458,55075,terra13cjgq2ge93gr48xnrgzq48ryjj6jf6j3sy6q4d,24,82.0
459,55113,terra13cl76fjtygce9l4kduarqfv5fu8ne73v0r2qhd,18,26.0
460,55166,terra13cnvnkcn87ntywqvd345ep3aklffwycq3eetta,11,104.0
461,55230,terra13crhnlvd5ye5ydhufldr07ms4endm76g4l7cv0,24,26.0
462,55365,terra13cx9ya7cn6x4rcfdqqqy4aunkrsmv9ke5sp549,25,18.0
463,55502,terra13d43px7pa0u6kr0prtddz5p36p5rvssph47h32,2,76.39999999999999
464,55834,terra13dkrjjm9vrq46mfjuv3swng6lam5ku7v63faa5,6,12.0
465,56157,terra13dzyl7fhkgvty0nwngv9plp6glx2xsetvktl45,27,8.0
466,56186,terra13e20jdp6vqtt6xk28mlqp4rx4fs9xm3na7mff2,12,25.0
467,56610,terra13emdyum6s7v3vaew833euut7fd9ggw780ut3sj,27,865.0
468,56727,terra13et0396pwr5mn6xckuqxgvetq7mcj3wj7j5vha,27,104.0
469,56797,terra13evxfx54g0wk2v8z4z7wmnclzg0ju3q7f97lz3,7,352.0
470,56958,terra13f3mfe3a0nc22shwg4z092hrazk4d05uuqq6yu,11,64.0
471,57007,terra13f5lc3s50f24wngqrr04m03xlmv64rfwxcfee5,6,80.0
472,57017,terra13f67wa5zxs5clxtyhmcufcz7tpxfqn4scumkc6,13,985.0
473,57028,terra13f6uksvjycwq4x02a652kx6dg59436edf0a9h5,13,186.0
474,57045,terra13f7k2840etsqnf45wfk80jcuutmedd9f4u78vj,1,10.08
475,57117,terra13fa9gg76jwyc4lfkgz3k4lalrjx4xn6n4wfy95,25,220.0
476,57171,terra13fdva43f2fvts85409rkqgdkzp4p4zkg29xuaz,7,229.0
477,57692,terra13g4ww82tjnan3xtuull9xp2wfs8hl34mjnjcna,6,257.72
478,57731,terra13g6mnhy5hpzksx3ldp3pqsq5exq0hpkf057wwh,2,390.18999999999994
479,57795,terra13g9na52mndw9fz9rcrkk9x6qg90q5pjwymc3qr,10,389.0
480,58016,terra13glfmv87uhna429q8nue3qjuulu45c7lg5qanm,7,106.0
481,58022,terra13glq0zx55h8xksfekcaaz94582e9cn800njp86,4,279.03999999999996
482,58078,terra13gp6u23dnczfq5a46r37aw6uuaxpm3z3pf7uyg,14,390.0
483,58229,terra13guuy477kzqujn3ls99442qhtc7akq0ne6y468,22,8.0
484,58293,terra13gy4ahyxushhuexrgvwyh7dgkzh700dhsw88lr,6,9.0
485,58351,terra13h0qppf4d9f2snxa7nje8ashs7ph428v3j4yx0,26,118.0
486,58385,terra13h3ersk4dnk50659echr7q55vpak76k952smuk,19,58.0
487,58628,terra13he8njk26g6wp4v0xxhzm59rzmmdrtp6vl79z4,10,618.5
488,58803,terra13hm33f3em5knelz5sw5c9fd2hvthn087yrp297,4,59.0
489,58913,terra13hsapde2sc3hulfn6jd4exhkh7p98ck3mxns8j,9,205.0
490,58967,terra13hueg0ecj64n9h3ryf9pm3pay9g27xahxe8z8q,1,8.0
491,59165,terra13j4fk877fug5qdcawf00y92v4zf29xay4mc58z,19,3310.0
492,59229,terra13j79z9p6qy2xf79rm6ushym84ev2y8f8t587gd,12,69.8
493,59316,terra13jcfzf5kk2dsssa0gp2u2ed4xptll8z2w7nkxq,18,339.0
494,59592,terra13jr6a7y97dnk2zn95n8m8990rt794q5lfnfquk,15,8.0
495,59709,terra13jwan68xz8xh0w9aae2896x0g5755l4tj2d5fy,27,73.0
496,59876,terra13k4dnykuzclltq6j38aarj6mx5rqe3l33txtdx,14,290.0
497,59990,terra13k97whvuwezx4da3rnchya5f2ztgphp543u37v,14,92.05
498,60134,terra13kg23lky52qu7vndtpwak23g535hw6zcghq8jg,17,248.0
499,60316,terra13kpv6gzkptw5kdlnlt6shge0cjv69pndaun050,7,140.7
500,60319,terra13kpztxpfzl64qt7r2r7kl4yf5tg4s63pey74j2,22,20.0
501,60327,terra13kq8l5tl4afsprsfd0ee95art3zu9xf7e0c4y0,3,8.0
502,60347,terra13kr000m3etuccwrweguyk4daymtz3eu2xrutt6,25,150.0
503,60364,terra13krw0uq3sw9ghed0rmpqmhwl8jk7k003vxaqz8,2,142.0
504,60717,terra13l8gxecc0degfvhy5vq5ar970law6u6ak09y9g,20,3869.0
505,60784,terra13lcht8edj6h3dl34kewcalztv2stdcng2awtlj,13,10.0
506,60839,terra13lf4vy2j83kl244f8j796873mxwf4lc7prmzly,25,46.0
507,60842,terra13lf9qzfj6rl6j5ju8v5fds93l3wv2xkwc27lyw,4,41.0
508,60980,terra13lm20nwwcpxwdh6289ukl370ej5pu25mnzv3ym,23,429.0
509,61002,terra13lmw8m0x737qq4mae2pwk89tfp33fp079mq5k9,24,32.0
510,61011,terra13ln5ljkpw0nfysjrg7p8wxyuynuv2rwduqly0v,29,142.0
511,61103,terra13ltcf284zlj56gl8lrpx3qsm3qhj466jw6pq6d,2,60.0
512,61234,terra13lyg9803mn2zwwugljag2wh8v5kr77qu4ctmta,14,417.0
513,61366,terra13m526tck6fg64ljk483wc5usdc8hj63vxsste7,17,190.0
514,61471,terra13ma4lu8x46vnt756qlxmvvdtvashck4040xtvt,3,8.0
515,61744,terra13mmtk2kpnrxmvr32kk8tlnerz45dazjaa6wpgz,30,17.0
516,62169,terra13n64tt8zf6v2jud7jzhpue8wxx3zgaapadq049,7,463.0
517,62297,terra13ndlnkylx827x0gpxxfnqseqn69pjutaka6p2v,30,475.0
518,62448,terra13nlfn4g48nfn9gtdtszef523vmck6sqs0t6aas,25,8.0
519,62634,terra13nut0g8wemazyu0se9j78jyxw0w4r88hxt9usa,4,55.0
520,62709,terra13nxtkm3y6elyuapq5ceysz7smlqzdgljxr9lm9,27,519.0
521,62965,terra13pa2wux6s02xfe9gq2khzfdveyrxu2enpa9ah4,15,8.0
522,63293,terra13prq88cwss3ve9pm2ja7590gmr7vm3lkvvsaz5,27,10.0
523,63470,terra13q0ccszykugtntf6eqxadpjaqn0cmguu34tx55,4,96.0
524,63496,terra13q2nzyua7zl9kznzcw7a4ydupf6gy5xk2j8xh2,2,193.0
525,63578,terra13q6sa34lqjqrv9txf4f6gzywtsw358syqxw8wn,24,228.0
526,63618,terra13q8q0vq7j52msrc5pc0jw5ugxvnl7tkmjj6pw4,25,53.0
527,63626,terra13q8y7fuy5ng8mktnfmte86klymlecd29jcvd4p,22,78.0
528,63659,terra13qa7rw3nhr0g26ww5r56g6afgmm6x6qqvt34sd,22,24.0
529,63779,terra13qgveatdwtfhpts4ptx07qdzfnqqy9k8uegk4g,30,216.0
530,63838,terra13qkg85q0ze9vywtfpczf0z2hnzylqe9gty5vmv,5,16.0
531,63981,terra13qrmnd7lfcquah3g2d6kdh6d3ak7t9rnd3363r,16,35.0
532,64068,terra13qvwd7shaysg5vvsl72x76ctmvvhr6n8vhcsc2,2,95.0
533,64130,terra13qyaz83grjz0wzl4zgkuv8mpe5la6xt87gl6rf,27,12000.0
534,64149,terra13qyw6xz9ec5emtjlx795kllethl06l5ccj5c3g,16,377.0
535,64269,terra13r4vaydmtemlr9euf67cuj8hrc9wd598p2sg62,2,103.0
536,64279,terra13r5dqaxvl3vvgnfuwhxfp0xkuqz7wljasjk3fl,9,200.0
537,64614,terra13rlzj66uslpfld3e496g5jz0yaxgzen63ae25l,14,3079.09
538,64619,terra13rm7qmqc82cxdz24a57yr0uzdqyfzd457ugkkc,19,2820.0
539,64647,terra13rnjuc46vtklj76hln3m8wkrus4j7m4xr6v70l,24,87.0
540,64739,terra13rsyyy28t3ck89my9zg3krr5sryjz38tut36gf,10,73.0
541,64874,terra13rzuyuysxsk7hafh3ueu6v7l2lcz0hxg4scdgs,24,61.0
542,64958,terra13s4k065w726r0cj0nkcmnvc5pep6q4nent5wee,15,8.0
543,65069,terra13s8rw82j4etd794m7907t5g8k8jrfz9zrmk3f5,30,1080.0
544,65101,terra13s9zdcsscsyyxpg6fykcp69th9mf5dcl95fcjc,24,34.0
545,65106,terra13sa3ze4s959p6scv5raswu03k0sl83te8qqdg7,2,8.0
546,65221,terra13sfa5825lclvnvucm4629c3v5a6mxxaw3s9q5l,14,211.0
547,65245,terra13sg69gk8yzgt9cekd6unnpau0j7tsdy80cyga5,21,10015.0
548,65378,terra13smy4rl0aagnnwvul6qer7glm5fnlf66pz0wlm,4,329.0
549,65467,terra13srx5uzdygpl27dr4xw6z9h7sr5kppj8znnhqj,1,8.0
550,66105,terra13tmtavj9d05rjac7mv9tx9gtqn86r9ud935y4z,27,6720.0
551,66147,terra13tptqndvtg2sa4gakfqsgv9stwcyf9s804ytmq,14,8.0
552,66337,terra13tyffnxfjh6adu55wfqg6l8wjyl6mzx9wcahqa,27,36.0
553,66422,terra13u2tn4x88c2pdq6qv79w74cs9ccp86lczvyncp,7,321.0
554,66480,terra13u4v6jw46hq7amjqr92wmvkk3vs52cdhfqyhqj,3,20.0
555,66560,terra13u9etwt4xrelje2slpessl7x7dhj6ahueu0utn,15,110.0
556,66595,terra13uanxtr3llvujskwx9rhf26q2jpmj4vpc545rw,28,298.0
557,66598,terra13uaydh696wf7m4gf82dqtgdckew4ettk9lv680,27,540.0
558,66821,terra13um8w62a6z3n6yhhs2svqc3h4h7gfrvl64k5z7,27,8.0
559,66894,terra13uq9z6qw2f53c48usxcct4a496eauqkan435my,7,8959.0
560,67022,terra13uuea8tv6hdxc3l3s8t4f8mywgg02lljgz3u2q,30,150.0
561,67197,terra13v26wph576f97fsderdhsc9g2ekrwdsz0kwsxa,5,994.0
562,67326,terra13v8w3y076q8uldm75p84lxc4jn0vzjmpt2zm44,3,213.0
563,67439,terra13vf0jap93hxajj8r777v4ql0xxqac3svjvy26x,29,771.0
564,67459,terra13vg4ma68q36s8daz9yre03v0wmgsvcvvwlacs7,7,2568.0
565,67519,terra13vjuujw6dg3edl7eszv2ca797dlytqxxaegy0r,14,8.0
566,67846,terra13vyjsa8aqg5gt6k9kk2z749422lf5yjl8m6h6q,24,960.0
567,67905,terra13w0h5de86s3gxy062vxu3dfz53gxza342ujwhc,18,1416.0
568,68126,terra13wcl78tcqrn3sv38dmaxgy0zvsfn9q8pwwman9,8,8.0
569,68225,terra13wh4pyt2vzyfudycx2lthsgjz92vz3fg7gekma,27,531.0
570,68235,terra13whak9q4ch3tw6n0pk35yc7ahktneyztyg74tg,27,28.0
571,68450,terra13wtuxkhfly9arrrdcsdkm8vt5n9rjmtc8fka98,29,10.0
572,68663,terra13x45g6endmhafcf438f45g4pt7agt2jyw3vq6e,10,299.0
573,68694,terra13x5nmrk7d2qnmg3qgh2h6dht498eta45tn6jqy,21,20.0
574,68718,terra13x6g7c086w5ushnz7jsju0lxlhfwvnzxf0r4nd,6,145.0
575,68787,terra13x9a6cy8j7g65xfgt3at0df5jh3rly0x2vq7z2,26,8.0
576,68792,terra13x9gtfacufzexx5dcle0ynpkarn986ldfzh5g2,2,497.89
577,68871,terra13xedcsd3nasmsvmdkv83qee6lw9x25glnplec4,27,300.0
578,68916,terra13xgfvwefjnxur27gvnhlk6yes34l4n63ev6s4t,13,37.0
579,68956,terra13xj4xx22anx45g04vnwtz0788g5w2hfx5wcvla,6,914.0
580,69006,terra13xl05hsmgyc6zmshzhazlntjt0zsqtfczz6kms,4,320.39
581,69048,terra13xn060md0lnes6kzxasggtekcruydmjjmj5d3z,7,107.0
582,69345,terra13xzrwnsglwnmx9k5xn6rh9w5hu8e0g44k7grvd,27,915.0
583,69548,terra13y982ufuqzrzc5lnkwz8n027uetvt4j456yew4,30,363.0
584,69781,terra13ylhcmexe0yz4pzyd98dagsssgj6jmcezsr828,2,541.7300000000001
585,69844,terra13ynw030unpn7g9yvjz6hfxep4ll9nm36s9aswd,6,20.0
586,70105,terra13yzxajrntkdh99n7a3yvrd3m09n4t257gt7zk3,25,96.0
587,70327,terra13z9ypws43nkghugydes57uu88vh9cgyxhgemn9,3,304.0
588,70432,terra13zfy2h0yeng365tsjkla79hjmt5l4gqlu95fz7,18,478.0
589,70518,terra13zkkd3nelprv9j8lhkh9qs6gfc3aw34m6uw6sl,25,442.0
590,70636,terra13zqx7k63nmyk22qrmu583n35jjtjhkec5trzqk,13,120.49999999999997
591,70694,terra13ztnmvn7w49hymgcynxkjxzzx0rskjkg2480ul,6,324.0
592,70784,terra13zx9hqemfxztfvtguksjgwug4p7ndsvrwgywut,25,21034.0
593,70791,terra13zxh59w60tu8qj2e3u9cdyrgghz3u9ew4hv7nv,25,292.0
594,70899,terra14033rwe4gl7ulg52ztrd69mf0vl6fu04jmeycx,22,263.0
595,71086,terra140c93afxpttu8tqn8feme06k8hzfgn4tge43pw,4,57.0
596,71199,terra140grqw3pd5tm8xxctuzlxhg22r0388ykz8awqk,14,336.0
597,71207,terra140h2huqfh4l4nhukgqx3c672k3hqv0a40cxyaq,18,10.0
598,71377,terra140q2qmc5qdg4rj5k4ypa2ug0t28f6kgktzzpyw,19,43.0
599,71393,terra140qte4xal3r53fq5j6pv4kktxs9954cf67ndkg,2,815.0
600,71842,terra142dwn65ennpxgaes3pcfpzxgppdwhk0yfd3kax,21,238.26
601,71916,terra142gyal4vc8dq4kcry24szr70wff7rjkf9yrm59,30,2000.0
602,72105,terra142rhkk0s80kspu7sxa9kfk0a8x6wlgv0m3892h,21,1784.0
